candidate_id,title,field,reviewer_a,reviewer_b,reviewer_a_notes,reviewer_b_notes,reviewer_a_anchors,reviewer_b_anchors
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,safety_evidence,0,1,"The study learns a sequential dosing policy, but model validity is inferred mainly from offline policy metrics and simulated success rather than direct transition-error or prospective clinical evaluation. The observational clinician-action data are not accompanied by a causal estimand, confounding adjustment, or overlap diagnostics. Ensemble variation is not calibrated. No public implementation or trained weights were identified.","Policy value is evaluated with WIS and model rollouts, but direct dynamics fidelity, action support, confounding, calibration, external validation, and explicit bleeding/thrombosis hazard tests are missing.","Author arXiv v2 full text for the matching OMG-RL study, arXiv:2409.13299; journal successor DOI 10.1016/j.bea.2025.100198: data/method sections define 1,911 MIMIC-III heparin patients, hourly preprocessing, 16-variable states, six dose actions, an ensemble probabilistic transition model, and 36-step simulated trajectories; experiment tables/figures compare offline-RL baselines, clinicians, WIS estimates, and simulated treatment success over repeated runs.","Methods pp. 5–7, Algorithms 1–2; Setup pp. 7–8; Results pp. 8–13, Figs. 2–8; limitations p. 13."
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,reproducibility_evidence,0,1,"The study learns a sequential dosing policy, but model validity is inferred mainly from offline policy metrics and simulated success rather than direct transition-error or prospective clinical evaluation. The observational clinician-action data are not accompanied by a causal estimand, confounding adjustment, or overlap diagnostics. Ensemble variation is not calibrated. No public implementation or trained weights were identified.","Policy value is evaluated with WIS and model rollouts, but direct dynamics fidelity, action support, confounding, calibration, external validation, and explicit bleeding/thrombosis hazard tests are missing.","Author arXiv v2 full text for the matching OMG-RL study, arXiv:2409.13299; journal successor DOI 10.1016/j.bea.2025.100198: data/method sections define 1,911 MIMIC-III heparin patients, hourly preprocessing, 16-variable states, six dose actions, an ensemble probabilistic transition model, and 36-step simulated trajectories; experiment tables/figures compare offline-RL baselines, clinicians, WIS estimates, and simulated treatment success over repeated runs.","Methods pp. 5–7, Algorithms 1–2; Setup pp. 7–8; Results pp. 8–13, Figs. 2–8; limitations p. 13."
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,explicit_causal_estimand,no,yes,"The study learns a sequential dosing policy, but model validity is inferred mainly from offline policy metrics and simulated success rather than direct transition-error or prospective clinical evaluation. The observational clinician-action data are not accompanied by a causal estimand, confounding adjustment, or overlap diagnostics. Ensemble variation is not calibrated. No public implementation or trained weights were identified.","Policy value is evaluated with WIS and model rollouts, but direct dynamics fidelity, action support, confounding, calibration, external validation, and explicit bleeding/thrombosis hazard tests are missing.","Author arXiv v2 full text for the matching OMG-RL study, arXiv:2409.13299; journal successor DOI 10.1016/j.bea.2025.100198: data/method sections define 1,911 MIMIC-III heparin patients, hourly preprocessing, 16-variable states, six dose actions, an ensemble probabilistic transition model, and 36-step simulated trajectories; experiment tables/figures compare offline-RL baselines, clinicians, WIS estimates, and simulated treatment success over repeated runs.","Methods pp. 5–7, Algorithms 1–2; Setup pp. 7–8; Results pp. 8–13, Figs. 2–8; limitations p. 13."
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,highest_capability_claim,passive_forecasting,counterfactual,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,rollout_evidence,2,1,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,action_evidence,NA,0,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,causal_evidence,NA,0,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,external_evidence,2,1,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,reproducibility_evidence,0,1,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,horizon_resolved_results,yes,no,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,frozen_external_validation,yes,no,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,action_agnostic_comparator,NA,no,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,action_perturbation,NA,no,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,explicit_causal_estimand,NA,no,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,uncertainty_evidence,1,2,"The architecture is explicitly intended for intervention and counterfactual simulation, but the current empirical batch validates passive simulation/forecasting only; no administered-action response or causal estimand is tested. Horizon-resolved forecasts and uncertainty intervals are substantial, yet reported calibration R-squared plots do not meet the rubric's formal reliability/coverage criterion. Code release is prospective, and data require application.","Counterfactual/intervention capability is claimed, but reported tests are passive generation and rolling forecasts. Forecasts are horizon-resolved with calibration plots; no action perturbation, causal estimand, external cohort, prospective utility, or current public code.","medRxiv full text, DOI 10.64898/2026.07.26.26358943: Abstract and model overview describe the coupled trait, burden, behavior, physiology, and observation processes; cohort/method sections report GLOBEM N=496, four clusters, the 200-person detailed evaluation, particle inference, and repeated simulations; validation figures/tables report occupancy, transition, target-corridor, and 1/3/7/14/21-day forecasting against persistence/prefix-mean nulls with subject-block bootstrap intervals; limitations discuss held-out design and absent external validation.",Abstract; Methods Secs. 2.1–2.7 pp. 5–15; Results Tables 3–4/Figs. 3–5 pp. 16–20; Discussion pp. 20–25.
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,safety_evidence,0,1,"The architecture is explicitly intended for intervention and counterfactual simulation, but the current empirical batch validates passive simulation/forecasting only; no administered-action response or causal estimand is tested. Horizon-resolved forecasts and uncertainty intervals are substantial, yet reported calibration R-squared plots do not meet the rubric's formal reliability/coverage criterion. Code release is prospective, and data require application.","Counterfactual/intervention capability is claimed, but reported tests are passive generation and rolling forecasts. Forecasts are horizon-resolved with calibration plots; no action perturbation, causal estimand, external cohort, prospective utility, or current public code.","medRxiv full text, DOI 10.64898/2026.07.26.26358943: Abstract and model overview describe the coupled trait, burden, behavior, physiology, and observation processes; cohort/method sections report GLOBEM N=496, four clusters, the 200-person detailed evaluation, particle inference, and repeated simulations; validation figures/tables report occupancy, transition, target-corridor, and 1/3/7/14/21-day forecasting against persistence/prefix-mean nulls with subject-block bootstrap intervals; limitations discuss held-out design and absent external validation.",Abstract; Methods Secs. 2.1–2.7 pp. 5–15; Results Tables 3–4/Figs. 3–5 pp. 16–20; Discussion pp. 20–25.
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,formal_calibration,no,yes,"The architecture is explicitly intended for intervention and counterfactual simulation, but the current empirical batch validates passive simulation/forecasting only; no administered-action response or causal estimand is tested. Horizon-resolved forecasts and uncertainty intervals are substantial, yet reported calibration R-squared plots do not meet the rubric's formal reliability/coverage criterion. Code release is prospective, and data require application.","Counterfactual/intervention capability is claimed, but reported tests are passive generation and rolling forecasts. Forecasts are horizon-resolved with calibration plots; no action perturbation, causal estimand, external cohort, prospective utility, or current public code.","medRxiv full text, DOI 10.64898/2026.07.26.26358943: Abstract and model overview describe the coupled trait, burden, behavior, physiology, and observation processes; cohort/method sections report GLOBEM N=496, four clusters, the 200-person detailed evaluation, particle inference, and repeated simulations; validation figures/tables report occupancy, transition, target-corridor, and 1/3/7/14/21-day forecasting against persistence/prefix-mean nulls with subject-block bootstrap intervals; limitations discuss held-out design and absent external validation.",Abstract; Methods Secs. 2.1–2.7 pp. 5–15; Results Tables 3–4/Figs. 3–5 pp. 16–20; Discussion pp. 20–25.
