candidate_id,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,reviewer_a_decision,reviewer_a_reason_code,reviewer_b_decision,reviewer_b_reason_code,final_decision,final_corpus_type,final_reason_code,resolution_route,adjudication_rationale
MWM-0042,"Can Pharmaceutical World Models Become Scientific Instruments? A State-of-the-Art Review of Simulation, Reasoning, and Validation","Artificial intelligence is increasingly used to represent molecules, predict properties, generate candidates, infer biological states, plan syntheses, and coordinate experimental tools. These capabilities have encouraged the broader idea of a pharmaceutical world model: a computational system intended to represent relevant scientific states, anticipate how interventions alter those states over time, and support reasoning about downstream consequences. However, the evidentiary conditions under wh",Andreas Müller; Stefan Weber; Julia Hoffmann; Lukas Schneider; Tobias Klein,2026,2026-01-01,Pharmacophore,10.51847/hn9ejvqjoc,,https://doi.org/10.51847/hn9ejvqjoc,article,openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" treatment",open-access,include,include_review,include,include_review,include,review,include_review,reviewer_consensus,"A: This state-of-the-art review centers on pharmaceutical world models and their simulation, reasoning, and validation evidence. B: “Can Pharmaceutical World Models Become Scientific Instruments? A State-of-the-Art Revie…” is centered on defining or synthesizing evidence for medical or biomedical world models."
MWM-0046,ChronoMedicalWorld: A Medical World Model for Learning Patient Trajectories from Longitudinal Care Data,"Long-horizon clinical simulation -- predicting how a patient's physiology evolves over years under specified interventions -- is central to chronic-disease care, yet existing electronic health record (EHR) models are predominantly discriminative, and general-purpose large language models drift under repeated interventions. We propose the \textbf{ChronoMedicalWorld Model (CMWM)}, an action-conditioned latent world-model framework for learning patient trajectories from longitudinal care data. CMWM couples a joint-embedding state encoder with a wide action encoder that admits both structured intervention indicators and free-text communication embeddings, and trains a recurrent latent transition module under a six-term objective: next-observation supervision, next-latent prediction, SIGReg latent regularisation, and three physiology-aware shape priors (slope, continuity, large-jump penalty). A closed-loop rollout-prefix protocol matches training to deployment, so the model is optimised against the same multi-step error it exhibits at inference. As a concrete case study, we instantiate CMWM for annual estimated glomerular filtration rate (eGFR) trajectory forecasting in chronic kidney disease (CKD). On a 2{,}232-patient nephrology cohort, the CKD instantiation achieves a dynamic-50\% history rollout test mean absolute error (MAE) of 7.384 and root-mean-square error (RMSE) of 10.256, against 7.964 and 11.069 for a tuned GPT-5.5 structured-prompting baseline ($-7.28\%$ MAE, $-7.35\%$ RMSE), with the gain dominated by the dialogue portion of patient--health-coach communication. The framework is not CKD-specific: its architecture, loss design, and training protocol apply to any chronic condition that can be cast as periodic clinical state interleaved with structured and conversational interventions.",Jiangyuan Wang; Xuyong Chen; Junwei He; Xu Xu; Shasha Xie; Fuman Han,2026,2026-05-21,arXiv (Cornell University),10.48550/arxiv.2605.21963,2605.21963,https://doi.org/10.48550/arxiv.2605.21963,preprint,openalex,"""medical world model"";""world model"" EHR;""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: Action-conditioned CKD trajectories are trained with multi-step rollout and evaluated on patient eGFR forecasting. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “ChronoMedicalWorld: A Medical World Model for Learning Patient Trajectories from Longit…”.
MWM-0052,Contextual Invertible World Models: A Neuro-Symbolic Agentic Framework for Colorectal Cancer Drug Response,"Precision oncology is currently limited by the small-N, large-P paradox, where high-dimensional genomic data is abundant but pharmacological response samples are sparse. While deep learning achieves predictive accuracy, it frequently fails to provide the mechanistic clarity required for clinical adoption. We present the Contextual Invertible World Model (CIWM), a Neuro-Symbolic Agentic Framework that bridges this gap by integrating a quantitative machine learning emulator with a Large Language Model reasoning layer. Utilising a stringently curated, high-fidelity data engineering pipeline on the Sanger GDSC dataset (\( N=83 \)), we isolate true biological signals from in vitro artifacts to establish a rigorous baseline predictive correlation for complex transcriptomics (\( r=0.268 \)). Through Inverse Reasoning, we perform in silico CRISPR perturbations across the colorectal landscape. The framework autonomously overturns classical mechanistic assumptions, identifying a hierarchical dominance of mutant KRAS over the APC/Wnt-axis in driving 5-fluorouracil resistance (\( Δ=-0.0469 \)) via a ""KRAS Shield"" mapped to MAPK/PI3K networks. Furthermore, the agentic layer identified a ""PIK3CA Paradox"", revealing that repairing PIK3CA inadvertently increases chemoresistance (\( Δ=+0.0085 \)) by triggering a compensatory feedback loop that hyperactivates the dominant MAPK survival pathway.",Christopher Baker; Tianyu Ren; Karen Rafferty; Hui Wang,2026,2026-03-01,Research Portal (Queen's University Belfast),10.48550/arxiv.2603.02274,2603.02274,https://pure.qub.ac.uk/en/publications/ac14c4a2-7a43-476c-a3f2-397e0b2508e5,report,openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: A learned colorectal drug-response emulator supports in-silico CRISPR interventions with empirical perturbation results. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Contextual Invertible World Models: A Neuro-Symbolic Agentic Framework for Colorectal C…”.
MWM-0054,CrossScope: A Role-Asymmetric World Model for Joint Dual-Scope Surgical Video Prediction,"Visual world models typically learn future dynamics from a single observation stream, limiting their ability to model cooperative systems with multiple independently moving observers. We investigate this challenge in Mother--Child endoscopic retrograde cholangiopancreatography (ERCP), where two flexible scopes provide complementary yet role-dependent views without a calibrated stereo relationship. Unlike conventional multi-view fusion that assumes symmetric information exchange, we formulate \textbf{role-asymmetric dual-scope future prediction}, where cross-view evidence is selectively transferred according to the prediction target and its underlying spatial requirements. We propose \textbf{CrossScope}, a dual-stream surgical world model that preserves view-specific experts while enabling target-specific evidence routing through geometry-guided residual interactions. CrossScope learns two complementary communication directions: geometric motion cues from the Mother view guide Child-view future dynamics, while pose-aligned Child appearance supports Mother-view prediction only when valid spatial correspondence is established. This design allows each scope to contribute task-relevant evidence without compromising its view-specific representation. To evaluate this problem, we establish a paired dual-scope benchmark comprising synchronized phantom and real-world ERCP episodes, with evaluations assessing visual fidelity, structural preservation, target localization, and motion consistency. Experiments demonstrate that CrossScope consistently outperforms strong surgical video generation baselines, validating the importance of role-aware evidence routing for multi-observer visual world modeling.",Wanhao Liu; Jinsong Lin; Rulin Zhou; Chi Kit Ng; Wenbin Pan; Zhiqing Tang; Dongyue Li; Liwei Luo; Yanshen Wu; Panshuo Li; Zhiyong Xiong; Huxin Gao; Tamas Haidegger; Hongliang Ren,2026,2026-08-04,arXiv (Cornell University),10.48550/arxiv.2608.03211,2608.03211,https://arxiv.org/abs/2608.03211,preprint,openalex,"""surgical world model"";""world model"" clinical;""world model"" medicine;""world model"" patient",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The surgical model predicts dual-scope future video and is benchmarked on phantom and real ERCP episodes. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “CrossScope: A Role-Asymmetric World Model for Joint Dual-Scope Surgical Video Prediction”.
MWM-0068,DreamReg: Belief-Driven World Model for 2D-3D Ultrasound Registration,"Ultrasound (US) is widely used for surgical navigation, yet real-time registration between intraoperative 2D slices and preoperative 3D volumes remains challenging due to partial observability, speckle noise, and the action-dependent US acquisition. Existing methods are one-shot or short-horizon, making it hard for them to gather evidence over time or capture how surgeons adjust probe motion based on on-screen feedback. We propose DreamReg, a belief-driven world-model framework that formulates 2D-3D registration as belief updating over rigid transformations. DreamReg maintains a latent belief state that summarizes past observations and poses information, and continuously refines the transformation through learned dynamics as new slices arrive. During training, DreamReg is exposed to probe-motion trajectories that mimic clinical scanning behavior and learns to update its belief by conditioning pose refinement on the current US observation. During inference, DreamReg refines registration via internal imagination: it rolls out the learned world model to simulate candidate probe motions and their predicted observations, and integrates these imagined outcomes to converge to an accurate rigid transformation. Experiments on CAMUS and u-RegPro datasets demonstrate improved robustness and competitive registration accuracy for real-time guidance compared with state-of-the-art methods.",Luoyao Kang; Yuelin Zhang; Jiwei Shan; Haifan Gong; Qingpeng Ding; Shing Shin Cheng,2026,2026-06-17,arXiv (Cornell University),10.48550/arxiv.2606.18825,2606.18825,https://arxiv.org/abs/2606.18825,preprint,openalex,"""medical world model"";""world model"" clinical;""world model"" echocardiography;""world model"" medicine;""world model"" patient",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The ultrasound model rolls out candidate probe motions and predicted observations for registration guidance. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “DreamReg: Belief-Driven World Model for 2D-3D Ultrasound Registration”.
MWM-0073,ECG-WM: A Physiology-Informed ECG World Model for Clinical Intervention Simulation,"Electrocardiogram (ECG)-based models have achieved strong performance in diagnostic tasks, yet they remain limited in modeling how cardiac dynamics evolve under external interventions. In particular, existing approaches focus primarily on static prediction and lack mechanisms to capture ECG variations under different pharmacological conditions. In this work, we propose an ECG World Model for action-conditioned predictive simulation of cardiac electrophysiology. Moving beyond disjoint pipelines, our framework features a principled integration of physiological ordinary differential equation (ODE) priors into latent diffusion dynamics via energy regularization. This structural constraint enables the synthesis of physiologically plausible post-intervention ECG trajectories while effectively mitigating generative hallucinations. Building on this simulation process, we introduce an uncertainty-aware evaluation strategy that leverages the stochasticity of diffusion sampling to characterize both the expected clinical risk and its variability, allowing a more reliable comparative assessment of candidate interventions. We evaluate our method across diverse settings, including controlled drug-response scenarios and real-world clinical records. Beyond standard waveform metrics, experimental results demonstrate improved risk calibration and strong alignment with expert-informed treatment preferences. These results establish our approach as a robust foundation for safe and intervention-aware clinical decision support.",Zhikang Chen; Yue Wang; Sen Cui; Yu Zhang; Changshui Zhang; Tianling Ren; Tingting Zhu,2026,2026-05-17,arXiv (Cornell University),10.48550/arxiv.2605.17580,2605.17580,https://arxiv.org/abs/2605.17580,preprint,openalex,"""medical world model"";""world model"" EHR;""world model"" clinical;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The action-conditioned ECG model simulates post-intervention trajectories and evaluates risk and treatment alignment. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “ECG-WM: A Physiology-Informed ECG World Model for Clinical Intervention Simulation”.
MWM-0074,EHRWorld: A Patient-Centric Medical World Model for Long-Horizon Clinical Trajectories,"World models offer a principled framework for simulating future states under interventions, but realizing such models in complex, high-stakes domains like medicine remains challenging. Recent large language models (LLMs) have achieved strong performance on static medical reasoning tasks, raising the question of whether they can function as dynamic medical world models capable of simulating disease progression and treatment outcomes over time. In this work, we show that LLMs only incorporating medical knowledge struggle to maintain consistent patient states under sequential interventions, leading to error accumulation in long-horizon clinical simulation. To address this limitation, we introduce EHRWorld, a patient-centric medical world model trained under a causal sequential paradigm, together with EHRWorld-110K, a large-scale longitudinal clinical dataset derived from real-world electronic health records. Extensive evaluations demonstrate that EHRWorld significantly outperforms naive LLM-based baselines, achieving more stable long-horizon simulation, improved modeling of clinically sensitive events, and favorable reasoning efficiency, highlighting the necessity of training on causally grounded, temporally evolving clinical data for reliable and robust medical world modeling.",Linjie Mu; Zhongzhen Huang; Yannian Gu; Shengqian Qin; Shaoting Zhang; Xiaofan Zhang,2026,2026-02-03,arXiv (Cornell University),10.48550/arxiv.2602.03569,2602.03569,http://arxiv.org/abs/2602.03569,preprint,openalex,"""medical world model"";""world model"" EHR;""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The EHR model simulates long-horizon clinical trajectories under sequential interventions and is empirically benchmarked. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “EHRWorld: A Patient-Centric Medical World Model for Long-Horizon Clinical Trajectories”.
MWM-0077,EyeWorld: A Generative World Model of Ocular State and Dynamics,"Ophthalmic decision-making depends on subtle lesion-scale cues interpreted across multimodal imaging and over time, yet most medical foundation models remain static and degrade under modality and acquisition shifts. Here we introduce EyeWorld, a generative world model that conceptualizes the eye as a partially observed dynamical system grounded in clinical imaging. EyeWorld learns an observation-stable latent ocular state shared across modalities, unifying fine-grained parsing, structure-preserving cross-modality translation and quality-robust enhancement within a single framework. Longitudinal supervision further enables time-conditioned state transitions, supporting forecasting of clinically meaningful progression while preserving stable anatomy. By moving from static representation learning to explicit dynamical modeling, EyeWorld provides a unified approach to robust multimodal interpretation and prognosis-oriented simulation in medicine.",Ziyu Gao; Xinyuan Wu; Xiaolan Chen; Zhuoran Liu; Ruoyu Chen; Bowen Liu; Bingjie Yan; Zhenhan Wang; Kai Jin; Jiancheng Yang; Yih Chung Tham; Mingguang He; Danli Shi,2026,2026-03-14,arXiv (Cornell University),10.48550/arxiv.2603.14039,2603.14039,http://arxiv.org/abs/2603.14039,preprint,openalex,"""world model"" clinical;""world model"" medicine;""world model"" treatment",open-access,uncertain,uncertain,uncertain,uncertain,uncertain,empirical,uncertain,third_adjudication,The abstract reports time-conditioned ocular-state transitions but omits evaluation details needed to establish core empirical eligibility.
MWM-0078,Failure Detection for Surgical Robot Imitation Policies via Flow-Matching World Modeling,"Imitation learning has shown increasing promise for autonomous robotic surgery, yet safe deployment remains challenging due to the safety-critical nature of surgical tasks and the complexity and variability of surgical environments. Failure detection is therefore an essential safeguard, but its development remains difficult due to the challenges of scarce failure data, highly variable manipulation dynamics, and the need to balance missed detections against disruptive false alarms. To address these challenges, we introduce FoMo-FD (Flow-Matching World Model for Failure Detection), a failure detection method that learns nominal short-horizon visual dynamics with an action-conditioned flow-matching world model. FoMo-FD scores the inverse-transport nonconformity of observed endpoint latents, enabling window-level detection of visual-action inconsistencies without requiring failure demonstrations. Detection thresholds are obtained by conformal calibration on successful executions, yielding task-specific alarms without assuming future failure types. We evaluate FoMo-FD on four surgically relevant manipulation tasks with twenty failure modes across simulation and real-world experiments using the da Vinci Research Kit (dVRK). Results show that FoMo-FD outperforms observation-level anomaly baselines and a prediction-error variant of the same world model, with the wrist-camera view achieving the strongest performance, including a 96.6% failure detection rate (FDR) at a 1.3% false alarm rate (FAR).",Zhefeng Huang; Yilin Cai; Ankit Patel; Mohammad Hajiha; Brendan Browne; Yue Chen,2026,2026-07-29,arXiv (Cornell University),,2607.27511,https://arxiv.org/abs/2607.27511,preprint,openalex,"""surgical world model"";""world model"" clinical;""world model"" patient",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: An action-conditioned surgical dynamics model is evaluated for detecting failures in simulation and real robot experiments. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Failure Detection for Surgical Robot Imitation Policies via Flow-Matching World Modeling”.
MWM-0090,From language to world: Bridging LLMs and world models for intelligent surgery,,Yang Liu; Yuxuan Song; Yiqing Du; Caipeng Qin; Tao Xu,2026,2026-01-01,The Innovation Informatics,10.59717/j.xinn-inform.2026.100040,,https://doi.org/10.59717/j.xinn-inform.2026.100040,article,openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology",open-access,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,third_adjudication,No abstract is available to distinguish an empirical surgical world model from a perspective or review.
MWM-0094,Future Querying: Can LLMs Serve as Implicit Medical World Models?,"Traditional clinical prediction models rely on task-specific pipelines and curated, structured data, which scale poorly and underutilize unstructured text. To address this, we introduce future querying, a paradigm that probes whether large language models (LLMs) can function as implicit medical world models by evaluating their ability to answer time-indexed clinical queries about a patient's future. Our framework operates on unstructured clinical documentation using endpoint-agnostic training, enabling a single model to answer diverse clinical queries over patient trajectories without manual feature engineering or task-specific retraining. We show that small, locally fine-tuned open-weight models can match or approach larger proprietary systems, making the framework suitable for privacy-preserving, on-premise deployment. Evaluated on a new synthetic medical reports dataset and real ICU notes from the MIMIC-IV dataset, our results provide encouraging evidence that LLMs can capture aspects of clinical dynamics.",Siri Willems; James Butterworth; Lore Goetschalckx; Peter Vrancx; Philippe Modard; Elke Giets; Ludovic Denoyer,2026,2026-08-24,arXiv (Cornell University),10.48550/arxiv.2608.23248,2608.23248,https://arxiv.org/abs/2608.23248,preprint,openalex,"""medical world model"";""world model"" EHR;""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The study evaluates time-indexed future clinical querying on synthetic reports and MIMIC-IV notes. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Future Querying: Can LLMs Serve as Implicit Medical World Models?”.
MWM-0095,"GEMEO: the first patient world model for rare disease, grounding generative clinical trajectories in the genome and a biomedical knowledge graph","GEMEO is, to our knowledge, the first patient world model built specifically for rare disease, and the first trained on real data from a national single-payer system (the Brazilian Unified Health System, SUS). It is a three-pillar architecture (Propose, Simulate, Verify): (A) a proposer that grounds candidate first-onset events in both a biomedical knowledge graph (PrimeKG) and the patient's genome via an ensemble of genomic foundation models (AlphaMissense, Evo 2, AlphaGenome); (B) a Causal Diffusion Forcing transformer trained with a recurrence-aware objective so it predicts genuinely novel events rather than echoing the patient's past; and (C) an agentic verifier that adjudicates every prediction with a traceable evidence path. On a new public benchmark designed to be immune to event autocorrelation (RareBench-BR Trajectory), GEMEO attains new-onset prediction Top-1 of 53.7% (95% CI 51.4-56.1) versus a 38.2% frequency baseline, and beats count-based methods on every long-context task: will-change AUROC 0.906, time-to-transition 0.827, and treatment discontinuation 0.838 versus 0.696. Its genomic pillar, validated on real ClinVar variants, scores variant pathogenicity at AUROC 0.93 (AlphaMissense, missense), 0.82 (Evo 2, zero-shot), and 0.73 (AlphaGenome, splice). We validate Level-1 (state-conditioned) and Level-2 (action-conditioned) capability on the clinical world-model rubric of Qazi et al., with the architecture designed for the counterfactual rollout of Level 3. This deposit contains the preprint (gemeo.pdf) and a snapshot of the open release (reference architecture, conformance suite, benchmark result files, and single-GPU reproducers). Dual licensing: the code, reference implementation, and conformance suite are released under Apache-2.0; the model weights and the RareBench-BR Trajectory benchmark are released under CC-BY-NC-4.0. Code: https://github.com/rarasAI/gemeo. Weights: https://huggingface.co/Raras-AI/gemeo-sus.",Dimas Timmers; Alexandre Kawassaki; Joao Bosco Oliveira,2026,2026-05-21,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.20328323,,https://doi.org/10.5281/zenodo.20328323,preprint,openalex,"""clinical world model"";""patient world model"";""world model"" clinical;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,"A: The patient world model predicts clinical transitions and evaluates state- and action-conditioned capabilities on rare-disease data. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “GEMEO: the first patient world model for rare disease, grounding generative clinical tr…”."
MWM-0101,Harnessing AI to Build Virtual Cells,"A virtual cell is a world model of a cell: a computational system that predicts, simulates and programs cellular processes across modalities and scales. An important path toward this goal is to model how genetic and chemical perturbations give rise to transcriptional responses, a core capability for disease understanding and drug discovery. However, current approaches remain expert-intensive, relying on iterative manual model design, training and debugging over months. Here we present VCHarness, an autonomous AI system that constructs perturbation-response models by combining an AI coding agent with multimodal biological foundation models. The system explores large spaces of architectures and training pipelines with minimal human intervention, iteratively generating, evaluating and refining candidate models. Across multiple perturbation-response benchmarks, VCHarness identifies architectures that outperform expert-designed approaches while reducing development time from months to days. It further uncovers non-obvious architectural patterns associated with improved performance, indicating that automated search can extend beyond conventional design strategies. These results suggest a shift from manually engineered models toward autonomous systems for constructing components of virtual cell world models, enabling scalable and data-driven exploration of cellular systems.","Cheng X, Li P, Guo H, Liang Y, Gong J, de Vazelhes W, Gou C, Xie P, Song L, Xing E.",2026,2026-04-14,,10.64898/2026.04.11.717183,,https://europepmc.org/article/PPR/PPR1212648,,europe_pmc,europe_pmc_core,indexed,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The system autonomously builds and evaluates biological perturbation-response models across virtual-cell benchmarks. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Harnessing AI to Build Virtual Cells”.
MWM-0103,Intervention-Aware Clinical World Model for Post-Op Outcome Forecasting in Cardiology,"Many clinical prediction models treat post-intervention outcomes as a one-step mapping from baseline measurements to a future endpoint. However, recovery after a procedure often unfolds as an irregular trajectory: clinical observations, medication changes, repeat interventions, and physiological measurements are recorded asynchronously and can change risk assessment over time. We propose an intervention-aware clinical world model that represents each patient with a structured latent state and evolves it through time-ordered post-intervention events. The model first encodes baseline imaging into a 3D spatial latent state. It then updates this state using procedural context, static covariates, elapsed time, and peri-event physiological embeddings. Follow-up imaging provides training-only supervision through a latent forecasting objective. We apply the framework to atrial fibrillation ablation. During the 90-day recovery window, irregular post-procedure records provide clinically meaningful evidence for long-term recurrence risk. In repeated internal cross-validation on DECAAF-II, our model achieves AUROC 0.756 and AUPRC 0.777 for recurrence prediction. It also achieves a scar-extent MAE of 2.971 percentage points without requiring follow-up MRI intensities at inference. The learned state supports recurrence-risk queries at different horizons and retrospective input editing of blanking-period records.",Yunsung Chung; Yingshuo Liu; Abboud F. Hassan; Han Feng; Mary M. Maleckar; Nassir Marrouche; Jihun Hamm,2026,2026-08-13,arXiv (Cornell University),10.48550/arxiv.2608.13518,2608.13518,https://arxiv.org/abs/2608.13518,preprint,openalex,"""clinical world model"";""medical world model"";""world model"" EHR;""world model"" clinical;""world model"" echocardiography;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: A structured latent patient state evolves through postoperative events and is evaluated for future recurrence and scar forecasting. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Intervention-Aware Clinical World Model for Post-Op Outcome Forecasting in Cardiology”.
MWM-0111,LungSage: A World-Model-Driven Clinical Decision Engine Fusing TCM Syndrome Patterns with PET-CT Imaging for Non-Small Cell Lung Cancer Prognosis,,Huidong Long; Duo-Hua Su; DU Yi-peng; Guan-Cheng Liu; Ruo-Yue Guo; Jing-Yu Zhou; Han-Rui Chen; Yunen Lin,2026,2026-01-01,IEEE Transactions on Consumer Electronics,10.1109/tce.2026.3725948,,https://doi.org/10.1109/tce.2026.3725948,article,openalex,"""world model"" clinical",indexed,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,third_adjudication,No abstract is available to determine whether the prognostic engine models longitudinal dynamics or only static outcomes.
MWM-0114,medDreamer: Model-Based Reinforcement Learning with Latent Imagination on Complex EHRs for Clinical Decision Support,"Timely and personalized treatment decisions are essential across a wide range of healthcare settings where patient responses can vary significantly and evolve over time. Clinical data used to support these treatment decisions are often irregularly sampled, where missing data frequencies may implicitly convey information about the patient's condition. Existing Reinforcement Learning (RL) based clinical decision support systems often ignore the missing patterns and distort them with coarse discretization and simple imputation. They are also predominantly model-free and largely depend on retrospective data, which could lead to insufficient exploration and bias by historical behaviors. To address these limitations, we propose medDreamer, a novel model-based reinforcement learning framework for personalized treatment recommendation. medDreamer contains a world model with an Adaptive Feature Integration module that simulates latent patient states from irregular data and a two-phase policy trained on a hybrid of real and imagined trajectories. This enables learning optimal policies that go beyond the sub-optimality of historical clinical decisions, while remaining close to real clinical data. We evaluate medDreamer on both sepsis and mechanical ventilation treatment tasks using two large-scale Electronic Health Records (EHRs) datasets. Comprehensive evaluations show that medDreamer significantly outperforms model-free and model-based baselines in both clinical outcomes and off-policy metrics.",Qianyi Xu; Gousia Habib; Feng Wu; Dilruk Perera; Mengling Feng,2026,2026-04-20,,10.1145/3770854.3780292,,https://doi.org/10.1145/3770854.3780292,conference-paper,openalex,"""world model"" EHR;""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The EHR world model simulates latent patient states and imagined trajectories for evaluated treatment policies. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “medDreamer: Model-Based Reinforcement Learning with Latent Imagination on Complex EHRs…”.
MWM-0116,"Medical world models in healthcare: foundations, applications, and challenges for trustworthy clinical translation","Medical world models offer a framework for extending medical artificial intelligence beyond static prediction by representing evolving patient states and modelling how they change over time and in response to clinical interventions. This Review defines the conceptual boundaries, technical foundations, application domains, and evidence requirements of the field through a structured narrative synthesis with reproducible evidence mapping. We screened 1,455 unique records and assembled a corpus of 98 sources, including 14 studies that met a strict empirical definition of a medical world model. The field is organised around four capabilities: patient state representation, temporal dynamics modelling, intervention-conditioned simulation, and clinician-supervised planning. Evidence spans medical imaging, longitudinal electronic health records, treatment response modelling, physiological and multimodal state modelling, ultrasound and surgical interaction, and population and health-system simulation; clinical digital twins are treated as a cross-cutting integration framework. Current studies provide early evidence of technical feasibility for trajectory forecasting and comparison of candidate interventions, but most remain retrospective, task-specific, or preclinical. The evidence base is further limited by incomplete longitudinal intervention data, inconsistent action semantics, limited causal identifiability, long-horizon error accumulation, inadequate uncertainty estimation, and limited external validation. Clinical translation will therefore depend on precise intervention representations, robust causal and mechanistic grounding, calibrated trajectory-level uncertainty, safety-constrained planning, and prospective multicentre validation against clinically meaningful endpoints.",Zhaoyan Chen; Zhongxiu Cong; Zhuanfeng Jin; Wanshu Fan; Dongsheng Zhou; Qi Ai; Haifan Gong; Congyu Liao; Xiaofeng Liu; Cong Wang,2026,2026-07-28,arXiv (Cornell University),10.48550/arxiv.2607.25242,2607.25242,https://arxiv.org/abs/2607.25242,preprint,openalex,"""clinical world model"";""medical world model"";""patient world model"";""surgical world model"";""world model"" EHR;""world model"" clinical;""world model"" echocardiography;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_review,include,include_review,include,review,include_review,reviewer_consensus,"A: This review defines medical world models and maps their foundations, applications, evidence, and translation gaps. B: “Medical world models in healthcare: foundations, applications, and challenges for trust…” is centered on defining or synthesizing evidence for medical or biomedical world models."
MWM-0117,"Medical world models: representing medical states, modelling clinical dynamics and guiding intervention policies","Medical diagnosis and treatment are dynamic processes in which patient states evolve over time and clinical interventions alter future outcomes. Although current medical AI can detect disease, estimate risk and generate reports, many systems still return static labels or scores, offering limited insight into how illness may progress or how alternative interventions may reshape its trajectory. Medical world models adapt the world-model idea from artificial intelligence to healthcare by learning internal simulators of patient-state dynamics. Their long-term goal is to help clinicians anticipate deterioration, compare treatment-conditioned futures and tailor care to individual patients. Yet relevant work remains scattered across foundation models, longitudinal modelling, disease simulation, treatment-effect estimation, reinforcement learning and digital twins. To bridge this gap, this review outlines a roadmap for advancing medical AI from isolated diagnosis and prediction toward medical world models that simulate disease evolution and support intervention decisions. This roadmap is organized around three coupled capabilities: patient-state construction, clinical dynamics modelling and intervention decision support. Across representative systems, the comparison highlights what each capability contributes and how partial components can be integrated into more mature perception--dynamics--planning systems. Finally, we identify the challenges involved in turning plausible rollouts into clinically useful simulators. Related literature is available at https://github.com/1999kevin/awesome_medical_world_models.",Ke Liu; Mengxuan Li; Yanyi Bao; T Zhang; Chong Chu; Jiajun Bu; Hao Wang,2026,2026-06-15,arXiv (Cornell University),10.48550/arxiv.2606.16721,2606.16721,https://arxiv.org/abs/2606.16721,preprint,openalex,"""medical world model"";""world model"" clinical;""world model"" patient;""world model"" treatment",open-access,include,include_review,include,include_review,include,review,include_review,reviewer_consensus,"A: This review focuses on medical state representation, clinical dynamics, and intervention-policy support. B: “Medical world models: representing medical states, modelling clinical dynamics and guid…” is centered on defining or synthesizing evidence for medical or biomedical world models."
